,NumberOfCustomers
41554,-39.6467397712986
41555,396.1623093461676
41556,376.10782157524955
41557,371.25272414551
41558,356.02190176193835
41559,343.5925896623812
41560,347.3514671305893
41561,-34.826190480802325
41562,455.14235410417314
41563,464.53586087434087
41564,456.91823446628405
41565,457.4732881200325
41566,452.40625530046236
41567,367.55320905496774
41568,-28.826535331376363
41569,352.28247123963956
41570,361.27730613420135
41571,356.6549676368595
41572,243.58240664072218
41573,250.68407840610598
41574,0.4995191328052897
41575,266.27725314052077
41576,255.2203051536635
41577,84.26964707986917
41578,351.89282246422954
41579,18.33816714878776
41580,343.39227623984334
41581,336.661642772553
41582,353.2860245334159
41583,218.1978243854246
41584,-73.86960515117971
41585,318.2018791914452
41586,314.0898616313061
41587,342.0399706113385
41588,338.0341607677401
41589,345.92985930101713
41590,255.25265908250003
41591,13.761037152609788
41592,245.8721817882615
41593,222.54684010290657
41594,258.3636179281457
41595,247.91278794169193
41596,257.6958106235543
41597,267.58326360571664
41598,-0.45325225667329505
41599,336.4065714261087
41600,346.61866492862464
41601,351.1587452850654
41602,348.9923089480435
41603,308.787330259569
41604,249.76567404373782
41605,10.402754174690926
41606,359.3301135764923
41607,314.3514306821744
41608,352.3256319926295
41609,355.70656826437335
41610,349.13119923794875
41611,263.5112518121023
41612,29.286679233482573
41613,261.40649994881824
41614,244.52914984431118
41615,259.93953165833955
41616,251.52784726340906
41617,234.0001110016019
41618,245.6600634273491
41619,-0.18391469778725877
41620,341.02994288984337
41621,341.85585526621435
41622,358.1683828308305
41623,347.5783887124562
41624,338.63768853532383
41625,245.0621701227792
41626,-2.347098641039338
41627,238.77454092886182
41628,264.92333808360854
41629,248.09784496962675
41630,215.09846585357445
41631,194.8460285696201
41632,-3.658969648735365
41633,247.54834888130426
41634,213.72769048149348
41635,0.5619835759862326
41636,295.40997778534074
41637,298.49790349040995
41638,296.0844431158039
41639,271.8959624597046
41640,255.69714952872891
41641,193.34665483926074
41642,23.968142417434137
41643,301.92338890890824
41644,280.82353884659824
41645,293.69337823984097
41646,288.745506585401
41647,316.9248537296371
41648,201.51442270753614
41649,6.079207902657799
41650,202.47741267242236
41651,195.565496251249
41652,193.43314702073985
41653,207.67202845175052
41654,202.08566924440674
41655,190.69469762122026
41656,-3.686865320545621
41657,290.0967984535964
41658,290.1818823305948
41659,300.2890305965848
41660,279.392561388624
41661,283.9265664586419
41662,213.47577123338124
41663,-22.390466908735107
41664,279.62547539120715
41665,286.11215277145675
41666,289.70862786541693
41667,293.3838743343513
41668,296.40760458656587
41669,211.3347988949099
41670,-21.391792592796264
41671,248.11644869174052
41672,224.07048743285122
41673,223.3887066464813
41674,201.43427102590795
41675,187.37635188305285
41676,191.0937622915808
41677,-11.613676286346163
41678,298.7019178987539
41679,307.5758404584776
41680,301.387045690848
41681,294.7263881369727
41682,296.80101736282813
41683,215.78106801168178
41684,-4.383694624790223
41685,197.7120354911167
41686,208.21295862758416
41687,199.80939206173935
41688,204.37827206743532
41689,200.93083020369522
41690,-2.5296463249833323
41691,181.2791228502756
41692,188.91775233182125
41693,-2.293626953905914
41694,305.947945303662
41695,287.91468367236666
41696,279.24257212417433
41697,214.86869689670857
41698,252.41000514588086
41699,228.77853924341616
41700,-3.0300640730420128
41701,289.1551044016669
41702,277.09402392504853
41703,259.53775107476395
41704,291.4491859219852
41705,273.7158300499432
41706,200.5543197596271
41707,11.324919877777575
41708,229.62097403765074
41709,220.32654283728334
41710,219.19768627596204
41711,220.44907850344316
41712,225.40405348018976
41713,173.49188657078776
41714,-3.5550641635491047
41715,258.1847345259739
41716,275.4339975659386
41717,268.06471629609587
41718,175.5364598039596
41719,256.3057277025946
41720,175.76248169218889
41721,-14.234313383349217
41722,233.0625928392983
41723,116.00126573539455
41724,291.47321954983636
41725,301.1102945812163
41726,309.64167722384445
41727,191.09286480621086
41728,-12.41465539461933
41729,198.90871473783045
41730,191.08476296323352
41731,214.3406318493362
41732,240.470196806069
41733,214.00967023073463
41734,240.70792747402447
41735,10.082165273197461
41736,292.3096050009772
41737,280.63506461007637
41738,299.2133623564732
41739,309.12361863828846
41740,262.60076752427267
41741,167.78733609509072
41742,-8.434261348942528
41743,190.0808223669883
41744,221.76291790790856
41745,212.8540560917172
41746,123.51374886356643
41747,136.56587011084775
41748,6.066529364703456
41749,170.96512421342777
41750,162.10768404696137
41751,21.641827708052006
41752,223.1415200442134
41753,246.15914002846694
41754,219.52427874380373
41755,237.23570671211928
41756,238.8243672180397
41757,189.25031881278846
41758,-4.485647203429835
41759,250.03957819880452
41760,207.54040514031658
41761,209.19566491240403
41762,235.66609314040397
41763,221.55939305125503
41764,139.78023628657684
41765,3.858065676817205
41766,141.71343373518903
41767,128.3228852065513
41768,141.26011388542247
41769,108.44622478805832
41770,129.33213440221152
41771,133.6480120041233
41772,-6.845221459923778
41773,204.31715551632806
41774,211.61570796495653
41775,224.77764150840812
41776,206.39724016329274
41777,209.35351188617642
41778,143.31277339710505
41779,0.9789381215523463
41780,352.77237278054236
41781,228.5887707498332
41782,224.92963808152126
41783,199.69787166526658
41784,178.1108426664432
41785,125.14620605736854
41786,-6.4328866321302485
41787,157.9703955987934
41788,148.38635737792356
41789,145.9102154514403
41790,150.11088070162805
41791,156.5859780687606
41792,160.87916533477255
41793,0.9968156979884952
41794,236.22571297321701
41795,230.75058233956224
41796,244.56176149952807
41797,246.84617128915852
41798,232.73827776752296
41799,137.13695610762807
41800,3.558819087134907
41801,133.7653722492105
41802,163.93412059580442
41803,153.62458463423536
41804,421.17414190390264
41805,421.16938604961615
41806,0.9546729643188883
41807,405.71744924073573
41808,406.1070566784183
41809,-0.11967957837623544
41810,548.7451666739362
41811,533.1822226829245
41812,520.469215238787
41813,448.38652906686184
41814,493.8376137696323
41815,449.5093073264288
41816,2.4355005911784247
41817,529.3734000323457
41818,517.482373817882
41819,501.25897779493243
41820,529.8646955995646
41821,515.02832194246
41822,423.6305737073999
41823,10.65449555471423
41824,455.4437965458783
41825,440.24339424460777
41826,446.6535891465319
41827,446.1858886402915
41828,450.03707329777535
41829,389.1854756186658
41830,-4.185583690414205
41831,496.56361782108434
41832,516.4809953508375
41833,509.10562778866733
41834,417.499352649349
41835,492.8122683102847
41836,399.0232159658626
41837,-18.855185504682595
41838,466.0734592457593
41839,356.37302334269043
41840,530.8982871158805
41841,542.1276500419772
41842,557.1375325908593
41843,420.1976978171151
41844,-6.8794526556448545
41845,419.5517030778283
41846,411.08559491147753
41847,440.44251441021333
41848,463.8336628115503
41849,437.6731641709048
41850,464.90764138137456
41851,13.30835092725465
41852,535.9351257965318
41853,519.263555270998
41854,539.0153863607266
41855,552.0188867515535
41856,501.92913725509425
41857,395.76772524026455
41858,-5.804058960813563
41859,406.9642058304453
41860,443.8435777979903
41861,434.74139501553145
41862,172.49140487698605
41863,160.16192271292675
41864,-17.251648716599448
41865,183.18447764686425
41866,208.69363925751531
41867,10.233099413802847
41868,262.4870135165984
41869,267.8871300810133
41870,252.10124884179095
41871,279.5832376766484
41872,286.89218916062964
41873,215.80512206966523
41874,-10.027819513547001
41875,295.4399175509461
41876,283.07965138950385
41877,276.83186591695994
41878,287.5912683312199
41879,296.8649118222238
41880,197.58334713467048
41881,1.4599992416624445
41882,203.46291011286667
41883,192.83732210868038
41884,190.46882070266292
41885,176.52511838954524
41886,153.61188045996823
41887,187.78170039804536
41888,2.4475645833299495
41889,280.67254264003714
41890,247.81966498983093
41891,292.20233267976437
41892,276.04278256732505
41893,278.7143506190623
41894,202.23636212566635
41895,8.365862504317192
41896,287.4879908111179
41897,286.0104207780969
41898,259.5556546249427
41899,277.2930015362799
41900,255.41217576674535
41901,184.68353460537037
41902,-44.5144226536504
41903,192.18162349716295
41904,197.67690422819578
41905,194.55049239180516
41906,182.39015649745124
41907,202.90358489356004
41908,199.01038881132263
41909,-0.32929867709754035
41910,274.3822769552644
41911,281.0346401951683
41912,273.5042471397901
41913,282.74291524261935
41914,284.32396521710325
41915,185.30202331053442
41916,0.6920115503889974
41917,174.18833816525876
41918,192.01829233457102
41919,199.55684601393295
41920,495.80356906959787
41921,510.5003698223445
41922,19.05551747843856
41923,544.1631251426006
41924,552.1298892618797
41925,17.936840495094657
41926,610.2707476661599
41927,603.3034582696273
41928,595.5688034472987
41929,594.5782232102065
41930,586.89331450194
41931,511.63054007236497
41932,9.065537904010853
41933,631.7142704313446
41934,596.6859279882337
41935,618.8982571447559
41936,609.9091684730374
41937,599.5439908553672
41938,519.8307436581526
41939,19.41149503289489
41940,529.734431499237
41941,487.6702661336458
41942,501.22781667870004
41943,498.95980525770574
41944,499.53728650772246
41945,534.654886593984
41946,-19.29294607488555
41947,586.6523109125555
41948,588.1101005206001
41949,605.4138431460306
41950,598.9319888952887
41951,558.6304572692898
41952,493.83509464998497
41953,19.374379120068625
41954,586.6654173040588
41955,584.7887360500172
41956,574.1505263053696
41957,649.2789037545153
41958,567.8330232417211
41959,550.0956886872009
41960,19.53427724671201
41961,527.8609373072104
41962,524.2864040964341
41963,517.9173938514141
41964,528.7788767719758
41965,514.8727544952126
41966,512.9775743857899
41967,0.4434783596661873
41968,627.7093713817012
41969,624.1154128744674
41970,615.0169130325376
41971,605.1813026461459
41972,599.4178904311266
41973,517.0399256245291
41974,13.846391148603288
41975,513.8217856802803
41976,528.243823855737
41977,518.236030766333
41978,181.41901300477912
41979,181.15147536879522
41980,0.5691896362404805
41981,164.55074923310895
41982,169.85798803230864
41983,-8.265670719585614
41984,260.35521133066504
41985,245.62744131518411
41986,236.38385883619776
41987,191.49104509153403
41988,222.28798612448736
41989,227.38351871992927
41990,-1.3038166809419636
41991,256.96656247929786
41992,241.46976673431345
41993,219.36556112597464
41994,260.67096418331494
41995,234.5001012334833
41996,175.83179436379578
41997,10.367428855330218
41998,200.8875861967972
41999,189.6038675782911
42000,189.39440004414064
42001,195.77002025872935
42002,196.79265434035915
42003,154.93153380634612
42004,-4.235549935256131
42005,222.4149185709539
42006,233.06893967706128
42007,230.31672443053685
42008,144.1156054539606
42009,215.37699639808852
42010,160.04256352284574
42011,-14.855573893641122
42012,192.12185589963337
42013,77.76838253546157
42014,243.85503848915687
42015,248.07761719005066
42016,260.98862462412217
42017,170.97434192808578
42018,-13.730370954493992
42019,180.2034374177165
42020,169.64770565665094
42021,189.11546381373773
42022,214.10893246217165
42023,188.07628788269358
42024,216.2966775080131
42025,-1.7248500414425507
42026,242.27495557218208
42027,239.94256644984125
42028,252.84169348981231
42029,261.8260083850764
42030,228.23057956446428
42031,153.80106757805333
42032,-13.576074388023699
42033,180.81317445950117
42034,201.99176067166263
42035,191.4330589530291
42036,205.35715069647995
42037,205.11307430712623
42038,1.224003092298517
42039,189.51740551312105
42040,194.0060762295616
42041,-8.039252433693036
42042,286.6847700975195
42043,272.36971019848716
42044,262.39091500104405
42045,217.50404688331764
42046,249.04098491571494
42047,252.10929016309092
42048,-0.3890390431624837
42049,283.4893775966193
42050,268.0162769368908
42051,245.58419270723243
42052,286.98119983970537
42053,260.9872598988586
42054,200.21981599979335
42055,10.766479080368299
42056,225.31652153248433
42057,213.69212380237877
42058,214.03083767107455
42059,220.10970821249066
42060,221.00508083216846
42061,178.802586991922
42062,-4.2965044569573365
42063,248.37541296338895
42064,259.1570606959576
42065,256.6695971235167
42066,170.5659983403748
42067,241.29542182816658
42068,184.18623204287724
42069,-15.021779302391224
42070,217.5604731858475
42071,103.78862688987283
42072,269.90771787264384
42073,274.3359487792477
42074,287.6232166883419
42075,195.9294907383155
42076,-12.9966456774564
42077,204.23090533106006
42078,193.63403303988161
42079,213.93109525827458
42080,238.1608915955003
42081,212.2998282533954
42082,240.9545617136173
42083,-1.5643097585707437
42084,268.68338619713904
42085,265.7488048329833
42086,278.59467101449263
42087,287.96363392530475
42088,254.54517228517216
42089,178.52654653124046
42090,-13.412907978519797
42091,204.95323400804773
42092,226.32245670701377
42093,215.55980405246373
42094,238.05803991827997
42095,235.501203729189
42096,-0.5656974596495274
42097,216.5167130928021
42098,222.4317351198988
42099,-0.2527235954476055
42100,343.20738517772406
42101,325.67854575498495
42102,316.64044507592916
42103,251.78877584671136
42104,290.19366938239546
42105,264.40004251446226
42106,-0.5751156533369794
42107,326.75557735416805
42108,314.3610435152368
42109,297.01333086914383
42110,329.24118909126264
42111,311.2401324790844
42112,235.3654382782115
42113,12.5153274833865
42114,264.58535074046813
42115,253.53522358744522
42116,254.2992844369437
42117,255.2149629185733
42118,259.85136734339176
42119,206.87305700258003
42120,-1.3675073972844984
42121,295.4156771917769
42122,312.6959009280836
42123,305.7490989114158
42124,212.8403590361122
